07.50,-22.631,-22.631,-22.631,-22.631,-22.631,-22.631,-22.631
07.55,-22.631,-22.631,-22.631,-22.631,-22.631,-22.631,-22.631
07.60,-22.626,-22.626,-22.626,-22.626,-22.626,-22.626,-22.626
07.65,-22.618,-22.618,-22.618,-22.618,-22.618,-22.618,-22.618
07.70,-22.607,-22.607,-22.607,-22.607,-22.607,-22.607,-22.607
07.75,-22.594,-22.594,-22.594,-22.594,-22.594,-22.594,-22.594
07.80,-22.581,-22.581,-22.581,-22.581,-22.581,-22.581,-22.581
07.85,-22.566,-22.566,-22.566,-22.566,-22.566,-22.566,-22.566
07.90,-22.552,-22.552,-22.552,-22.552,-22.552,-22.552,-22.552
07.95,-22.537,-22.537,-22.537,-22.537,-22.537,-22.537,-22.537
08.00,-22.522,-22.522,-22.522,-22.522,-22.522,-22.522,-22.522
08.05,-22.506,-22.506,-22.506,-22.506,-22.506,-22.506,-22.506
08.10,-22.490,-22.490,-22.490,-22.490,-22.490,-22.490,-22.490
08.15,-22.474,-22.474,-22.474,-22.474,-22.474,-22.474,-22.474
08.20,-22.457,-22.457,-22.457,-22.457,-22.457,-22.457,-22.457
08.25,-22.439,-22.439,-22.439,-22.439,-22.439,-22.439,-22.439
08.30,-22.420,-22.420,-22.420,-22.420,-22.420,-22.420,-22.420
08.35,-22.401,-22.401,-22.401,-22.401,-22.401,-22.401,-22.401
08.40,-22.381,-22.381,-22.381,-22.381,-22.381,-22.381,-22.381
08.45,-22.360,-22.360,-22.360,-22.360,-22.360,-22.360,-22.360
08.50,-22.339,-22.339,-22.339,-22.339,-22.339,-22.339,-22.339
08.55,-22.318,-22.318,-22.318,-22.318,-22.318,-22.318,-22.318
08.60,-22.296,-22.296,-22.296,-22.296,-22.296,-22.296,-22.296
08.65,-22.274,-22.274,-22.274,-22.274,-22.274,-22.274,-22.274
08.70,-22.252,-22.252,-22.252,-22.252,-22.252,-22.252,-22.252
08.75,-22.229,-22.229,-22.229,-22.229,-22.229,-22.229,-22.229
08.80,-22.206,-22.206,-22.206,-22.206,-22.206,-22.206,-22.206
08.85,-22.183,-22.183,-22.183,-22.183,-22.183,-22.183,-22.183
08.90,-22.159,-22.159,-22.159,-22.159,-22.159,-22.159,-22.159
08.95,-22.136,-22.136,-22.136,-22.136,-22.136,-22.136,-22.136
09.00,-22.112,-22.112,-22.112,-22.112,-22.112,-22.112,-22.112
