05.90,-21.718,-21.720,-21.721,-21.725,-21.727,-21.730,-21.731
05.95,-21.710,-21.712,-21.714,-21.718,-21.720,-21.724,-21.725
06.00,-21.711,-21.713,-21.715,-21.719,-21.721,-21.725,-21.726
06.05,-21.723,-21.726,-21.727,-21.731,-21.733,-21.736,-21.737
06.10,-21.742,-21.744,-21.745,-21.749,-21.750,-21.753,-21.754
06.15,-21.765,-21.766,-21.767,-21.770,-21.771,-21.773,-21.774
06.20,-21.795,-21.796,-21.797,-21.800,-21.801,-21.802,-21.803
06.25,-21.844,-21.845,-21.846,-21.848,-21.849,-21.850,-21.851
06.30,-21.922,-21.923,-21.924,-21.926,-21.927,-21.928,-21.928
06.35,-22.030,-22.031,-22.031,-22.033,-22.034,-22.035,-22.035
06.40,-22.145,-22.145,-22.146,-22.147,-22.148,-22.149,-22.149
06.45,-22.246,-22.247,-22.247,-22.248,-22.248,-22.249,-22.250
06.50,-22.325,-22.326,-22.326,-22.326,-22.327,-22.328,-22.328
06.55,-22.379,-22.379,-22.379,-22.380,-22.380,-22.380,-22.380
06.60,-22.409,-22.409,-22.410,-22.410,-22.410,-22.410,-22.410
06.65,-22.422,-22.422,-22.422,-22.422,-22.422,-22.422,-22.422
06.70,-22.422,-22.422,-22.422,-22.422,-22.422,-22.422,-22.422
06.75,-22.415,-22.415,-22.415,-22.415,-22.415,-22.415,-22.415
06.80,-22.404,-22.404,-22.404,-22.404,-22.404,-22.404,-22.404
06.85,-22.394,-22.394,-22.394,-22.394,-22.394,-22.394,-22.394
06.90,-22.388,-22.388,-22.388,-22.388,-22.388,-22.388,-22.388
06.95,-22.390,-22.390,-22.390,-22.390,-22.390,-22.390,-22.390
07.00,-22.404,-22.404,-22.404,-22.404,-22.404,-22.404,-22.404
07.05,-22.432,-22.432,-22.433,-22.433,-22.433,-22.433,-22.433
07.10,-22.479,-22.479,-22.479,-22.479,-22.479,-22.479,-22.479
07.15,-22.539,-22.539,-22.539,-22.539,-22.539,-22.539,-22.539
07.20,-22.600,-22.600,-22.600,-22.600,-22.600,-22.600,-22.600
07.25,-22.651,-22.651,-22.651,-22.651,-22.651,-22.651,-22.651
07.30,-22.688,-22.688,-22.688,-22.688,-22.688,-22.688,-22.688
07.35,-22.711,-22.711,-22.711,-22.711,-22.711,-22.711,-22.711
07.40,-22.723,-22.723,-22.723,-22.723,-22.723,-22.723,-22.723
07.45,-22.727,-22.727,-22.727,-22.727,-22.727,-22.727,-22.727
07.50,-22.724,-22.724,-22.724,-22.724,-22.724,-22.724,-22.724
07.55,-22.717,-22.717,-22.717,-22.717,-22.717,-22.717,-22.717
07.60,-22.707,-22.707,-22.707,-22.707,-22.707,-22.707,-22.707
07.65,-22.693,-22.693,-22.693,-22.693,-22.693,-22.693,-22.693
07.70,-22.679,-22.679,-22.679,-22.679,-22.679,-22.679,-22.679
07.75,-22.662,-22.662,-22.662,-22.662,-22.662,-22.662,-22.662
07.80,-22.645,-22.645,-22.645,-22.645,-22.645,-22.645,-22.645
07.85,-22.628,-22.628,-22.628,-22.628,-22.628,-22.628,-22.628
07.90,-22.610,-22.610,-22.610,-22.610,-22.610,-22.610,-22.610
07.95,-22.592,-22.592,-22.592,-22.592,-22.592,-22.592,-22.592
08.00,-22.573,-22.573,-22.573,-22.573,-22.573,-22.573,-22.573
08.05,-22.554,-22.554,-22.554,-22.554,-22.554,-22.554,-22.554
08.10,-22.535,-22.535,-22.535,-22.535,-22.535,-22.535,-22.535
08.15,-22.516,-22.516,-22.516,-22.516,-22.516,-22.516,-22.516
08.20,-22.496,-22.496,-22.496,-22.496,-22.496,-22.496,-22.496
08.25,-22.475,-22.475,-22.475,-22.475,-22.475,-22.475,-22.475
08.30,-22.454,-22.454,-22.454,-22.454,-22.454,-22.454,-22.454
08.35,-22.433,-22.433,-22.433,-22.433,-22.433,-22.433,-22.433
08.40,-22.411,-22.411,-22.411,-22.411,-22.411,-22.411,-22.411
08.45,-22.389,-22.389,-22.389,-22.389,-22.389,-22.389,-22.389
08.50,-22.367,-22.367,-22.367,-22.367,-22.367,-22.367,-22.367
08.55,-22.344,-22.344,-22.344,-22.344,-22.344,-22.344,-22.344
08.60,-22.321,-22.321,-22.321,-22.321,-22.321,-22.321,-22.321
08.65,-22.298,-22.298,-22.298,-22.298,-22.298,-22.298,-22.298
08.70,-22.275,-22.275,-22.275,-22.275,-22.275,-22.275,-22.275
08.75,-22.251,-22.251,-22.251,-22.251,-22.251,-22.251,-22.251
08.80,-22.227,-22.227,-22.227,-22.227,-22.227,-22.227,-22.227
08.85,-22.204,-22.204,-22.204,-22.204,-22.204,-22.204,-22.204
08.90,-22.180,-22.180,-22.180,-22.180,-22.180,-22.180,-22.180
08.95,-22.156,-22.156,-22.156,-22.156,-22.156,-22.156,-22.156
09.00,-22.131,-22.131,-22.131,-22.131,-22.131,-22.131,-22.131
